"id","order_status","order_list","total_price","order_paid","day","time"
"184","11","""{\""order\"":[{\""product_id\"":657,\""quantity\"":1,\""product_name\"":\""Set nasi putih + paprik campur (set promo)\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602824522577.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T045934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=97fd4c385c38f6e5374ed18e1c1201335230b2902eb37cfb640892ddcd1509a4\"",\""photo\"":\""106-1602824522577.png\"",\""product_category_id\"":1},{\""product_id\"":727,\""quantity\"":1,\""product_name\"":\""Set nasi putih + daging masak merah\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602829662063.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T045944Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=40795750eca1e2ca8de3348e69aec09b44535d4d9282f9060557ba98a3eb2884\"",\""photo\"":\""106-1602829662063.png\"",\""product_category_id\"":1}]}""","14.00","1","Tue","12:59:52"
"185","9","""{\""order\"":[{\""product_id\"":994,\""quantity\"":1,\""product_name\"":\""Classic Choc Chip\"",\""unit\"":\""Kg\"",\""price\"":19,\""mode_delivery\"":\""1\"",\""merchant_id\"":582,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/582-1602853946047.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T085006Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4c97b3a7adc0f14cde758e71e845d0299b615b6a877667fd04b333845d4defd1\"",\""photo\"":\""582-1602853946047.png\"",\""product_category_id\"":1}]}""","19.00","0","Tue","16:50:41"
"186","4","""{\""order\"":[{\""product_id\"":1397,\""quantity\"":1,\""product_name\"":\""Gula melaka original\"",\""unit\"":\""Pek\"",\""price\"":9,\""mode_delivery\"":\""2\"",\""merchant_id\"":748,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/748-1602978004604.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T093459Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2dd89e88e12d9b8bad5e7d350f2e6280f3103a7cb554dd5478d94579b9c1c870\"",\""photo\"":\""748-1602978004604.png\"",\""product_category_id\"":1}]}""","9.00","0","Tue","17:35:55"
"187","11","""{\""order\"":[{\""product_id\"":1984,\""quantity\"":1,\""product_name\"":\""Dim Sum\"",\""unit\"":\""Pek\"",\""price\"":12,\""mode_delivery\"":\""1\"",\""merchant_id\"":1021,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1021-1603185476932.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T093717Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e03ddff7772b58eb7b72fa41cf1938ba26242eff98288cd0d3f4fb71736e2e6d\"",\""photo\"":\""1021-1603185476932.png\"",\""product_category_id\"":1}]}""","12.00","1","Tue","17:38:27"
"188","11","""{\""order\"":[{\""product_id\"":1992,\""quantity\"":3,\""product_name\"":\""FreshLah Air Freshener 10L\"",\""unit\"":\""Unit\"",\""price\"":30,\""mode_delivery\"":\""1\"",\""merchant_id\"":1018,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1018-1603185721386.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T094019Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9a2a2ba44a0873438b5b401f04cb6a060242e806365f5ae2fc9bd530d27fc42b\"",\""photo\"":\""1018-1603185721386.png\"",\""product_category_id\"":5}]}""","30.00","1","Tue","17:41:02"
"189","11","""{\""order\"":[{\""product_id\"":530,\""quantity\"":1,\""product_name\"":\""Sea Salt Chocolate Chips\"",\""unit\"":\""Pek\"",\""price\"":26,\""mode_delivery\"":\""2\"",\""merchant_id\"":322,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/322-1602814039749.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T103855Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4a9bc7afe8ce3622f52556cff07c276aa612687d0272821b176751e6798e1a9c\"",\""photo\"":\""322-1602814039749.png\"",\""product_category_id\"":1}]}""","26.00","1","Tue","18:39:20"
"190","4","""{\""order\"":[{\""product_id\"":1343,\""quantity\"":1,\""product_name\"":\""Rindu Raudah Air Freshener\"",\""unit\"":\""Unit\"",\""price\"":14.99,\""mode_delivery\"":\""2\"",\""merchant_id\"":741,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/741-1602935775911.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T110757Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=a67f504b7c67623d02b0d451de4882072e1afed228b9c080ea2b30663e3b3f31\"",\""photo\"":\""741-1602935775911.png\"",\""product_category_id\"":5}]}""","14.99","0","Tue","19:09:00"
"191","11","""{\""order\"":[{\""product_id\"":2060,\""quantity\"":1,\""product_name\"":\""[MIKAE] Aromatherapy Oil - AOWaleet\"",\""unit\"":\""Unit\"",\""price\"":40,\""mode_delivery\"":\""2\"",\""merchant_id\"":1061,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1061-1603193267890.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T115035Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bbc824bb254902ff59867c6c99ad9e4d80cd35d5ba6c6938f9f4749d6fc7b63a\"",\""photo\"":\""1061-1603193267890.png\"",\""product_category_id\"":5}]}""","40.00","1","Tue","19:51:16"
"192","4","""{\""order\"":[{\""product_id\"":82,\""quantity\"":1,\""product_name\"":\""Mee Goreng Sotong\"",\""unit\"":\""Unit\"",\""price\"":14,\""mode_delivery\"":\""2\"",\""merchant_id\"":72,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/72-1602755521953.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T115629Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=3de339a80600ff2d55d1e5fb5659a15966b17065dcefc516be4da8763eabebf6\"",\""photo\"":\""72-1602755521953.png\"",\""product_category_id\"":1}]}""","14.00","0","Tue","19:56:58"
"193","11","""{\""order\"":[{\""product_id\"":1609,\""quantity\"":1,\""product_name\"":\""Ubi masin\"",\""unit\"":\""Pek\"",\""price\"":8,\""mode_delivery\"":\""2\"",\""merchant_id\"":845,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/845-1603019240009.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T140214Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=3dec221e65eecef844e720ba69736544394952c36c5863cb86221d8b8583f50e\"",\""photo\"":\""845-1603019240009.png\"",\""product_category_id\"":3}]}""","8.00","1","Tue","22:03:17"
"194","4","""{\""order\"":[{\""product_id\"":2164,\""quantity\"":1,\""product_name\"":\""Crimebites Cookies by Crimebites\"",\""unit\"":\""Unit\"",\""price\"":28,\""mode_delivery\"":\""1\"",\""merchant_id\"":1115,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1115-1603204635788.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201020%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201020T151955Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5e00f83d89ee7167fc49ab1247710641913f6a09556594df507e5b43a0c13625\"",\""photo\"":\""1115-1603204635788.png\"",\""product_category_id\"":1}]}""","28.00","0","Tue","23:20:32"
"195","11","""{\""order\"":[{\""product_id\"":2260,\""quantity\"":1,\""product_name\"":\""Homemade peanut butter\"",\""unit\"":\""Unit\"",\""price\"":16,\""mode_delivery\"":\""2\"",\""merchant_id\"":1168,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1168-1603241558653.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T005523Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=d433cadd7221a50f55014283783b5e32561f01a867b3166e329a5ff3ae37768a\"",\""photo\"":\""1168-1603241558653.png\"",\""product_category_id\"":1},{\""product_id\"":2260,\""quantity\"":1,\""product_name\"":\""Homemade peanut butter\"",\""unit\"":\""Unit\"",\""price\"":16,\""mode_delivery\"":\""2\"",\""merchant_id\"":1168,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1168-1603241558653.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T010230Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2caf2fb73814275f4d4c1da1c555a175a406ecab202df5daa77c664c70336dcc\"",\""photo\"":\""1168-1603241558653.png\"",\""product_category_id\"":1}]}""","32.00","1","Wed","09:05:06"
"196","4","""{\""order\"":[{\""product_id\"":2260,\""quantity\"":1,\""product_name\"":\""Homemade peanut butter\"",\""unit\"":\""Unit\"",\""price\"":16,\""mode_delivery\"":\""2\"",\""merchant_id\"":1168,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1168-1603241558653.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T010856Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f371b59c7f05c6c6ee4d514c1c4e8f7d57cbca526e84ea764365d203c20f0426\"",\""photo\"":\""1168-1603241558653.png\"",\""product_category_id\"":1}]}""","16.00","0","Wed","09:09:10"
"197","11","""{\""order\"":[{\""product_id\"":653,\""quantity\"":1,\""product_name\"":\""Pau segera\"",\""unit\"":\""Unit\"",\""price\"":10,\""mode_delivery\"":\""2\"",\""merchant_id\"":404,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/404-1602824162704.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T021259Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=17d912951909f5ab202ade8c0db60d2c85b0a4656f665cb5e6788b7409d51bbe\"",\""photo\"":\""404-1602824162704.png\"",\""product_category_id\"":1}]}""","10.00","1","Wed","10:13:31"
"198","11","""{\""order\"":[{\""product_id\"":102,\""quantity\"":2,\""product_name\"":\""Nasi Minyak Ayam Masak Merah\"",\""unit\"":\""Pek\"",\""price\"":14,\""mode_delivery\"":\""1\"",\""merchant_id\"":81,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/81-1602757408855.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T022156Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fdae5a6062ceef3aeb7984c04d8d970e13a4171ad5c2f3cc0b028d1bb0a5270a\"",\""photo\"":\""81-1602757408855.png\"",\""product_category_id\"":1}]}""","14.00","1","Wed","10:22:58"
"199","11","""{\""order\"":[{\""product_id\"":2299,\""quantity\"":1,\""product_name\"":\""NASI KERABU AYAM BEREMPAH\"",\""unit\"":\""Pek\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":1187,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1187-1603246919594.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T024533Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=6ed7b34f8152745d8d2e48c77e2dbf39d839bc6f4eb5f35ffe8af6e0e4b4c936\"",\""photo\"":\""1187-1603246919594.png\"",\""product_category_id\"":1}]}""","7.00","1","Wed","10:46:42"
"200","11","""{\""order\"":[{\""product_id\"":2300,\""quantity\"":1,\""product_name\"":\""NASI KUKUS AYAM BEREMPAH\"",\""unit\"":\""Pek\"",\""price\"":6,\""mode_delivery\"":\""2\"",\""merchant_id\"":1187,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1187-1603247117942.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T024938Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7f3cb45d259d948c5feea8801ba791952a3bff48d98f3c9c3b40c055268bc12c\"",\""photo\"":\""1187-1603247117942.png\"",\""product_category_id\"":1}]}""","6.00","1","Wed","10:50:07"
"201","11","""{\""order\"":[{\""product_id\"":2281,\""quantity\"":0,\""product_name\"":\""Pemasangan Hawa dingin\"",\""unit\"":\""Unit\"",\""price\"":0,\""mode_delivery\"":\""1\"",\""merchant_id\"":656,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/656-1603245406693.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T031127Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=435d526f4c2e4f58b04437ed81d104397e25ae1db9601b9b2a2fa2bbb6a1e84d\"",\""photo\"":\""656-1603245406693.png\"",\""product_category_id\"":5}]}""","0.00","1","Wed","11:12:16"
"202","11","""{\""order\"":[{\""product_id\"":134,\""quantity\"":1,\""product_name\"":\""Ayam Penyet\"",\""unit\"":\""Pek\"",\""price\"":8,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602824687999.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T033840Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=42b27557a99f7624efa6a3ba54238a0ed06636c2241d83b5a77f0b915b22292f\"",\""photo\"":\""106-1602824687999.png\"",\""product_category_id\"":1}]}""","8.00","1","Wed","11:56:13"
"203","11","""{\""order\"":[{\""product_id\"":736,\""quantity\"":1,\""product_name\"":\""Set promo\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602830437998.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T035559Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=b3d2f8a1a41eb31dc0260e6aa7a1ee1d28e97a000dc72d45dd2ae4eeaca9bff9\"",\""photo\"":\""106-1602830437998.png\"",\""product_category_id\"":1}]}""","7.00","1","Wed","11:56:47"
"204","11","""{\""order\"":[{\""product_id\"":727,\""quantity\"":1,\""product_name\"":\""Set nasi putih + daging masak merah\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602829662063.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T035832Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=393a1633765f66f9ac510bfbd691ceed2a67a7029dbc218f14536612f255054d\"",\""photo\"":\""106-1602829662063.png\"",\""product_category_id\"":1},{\""product_id\"":161,\""quantity\"":1,\""product_name\"":\""Sotong goreng tepung\"",\""unit\"":\""Pek\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602761996196.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T035915Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=149ff7aed686bfdb92a058097463b2045c15d33e0eb7e0d7ff9dc2c77d9cda1b\"",\""photo\"":\""106-1602761996196.png\"",\""product_category_id\"":1}]}""","14.00","1","Wed","11:59:34"
"205","10","""{\""order\"":[{\""product_id\"":161,\""quantity\"":1,\""product_name\"":\""Sotong goreng tepung\"",\""unit\"":\""Pek\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602761996196.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T044653Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c451eb8e9f1f41803fa0d4cf79a5eff343e5661011c0d28be5da6db7e366f633\"",\""photo\"":\""106-1602761996196.png\"",\""product_category_id\"":1}]}""","7.00","0","Wed","12:47:33"
"206","3","""{\""order\"":[{\""product_id\"":316,\""quantity\"":2,\""product_name\"":\""Coconut Shake\"",\""unit\"":\""Unit\"",\""price\"":12,\""mode_delivery\"":\""1\"",\""merchant_id\"":197,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/197-1602771186838.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T044551Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=6d21deaae945c063f88bc1f21f0dd9a34caad3999d7bb686dd5871bec0eaea9e\"",\""photo\"":\""197-1602771186838.png\"",\""product_category_id\"":5}]}""","12.00","0","Wed","12:48:12"
"207","11","""{\""order\"":[{\""product_id\"":727,\""quantity\"":1,\""product_name\"":\""Set nasi putih + daging masak merah\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602829662063.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T045541Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=20678f2d870c0b29c1ae0e57d8b87cd60243bffd5cea756b9df2dc0a2ee06846\"",\""photo\"":\""106-1602829662063.png\"",\""product_category_id\"":1}]}""","7.00","1","Wed","12:56:04"
"208","3","""{\""order\"":[{\""product_id\"":657,\""quantity\"":1,\""product_name\"":\""Set nasi putih + paprik campur (set promo)\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602824522577.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T045612Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8a97acbcbc0c798211394ad5a6db6a183022028945cd9bbe2543be5849d5e95d\"",\""photo\"":\""106-1602824522577.png\"",\""product_category_id\"":1}]}""","7.00","0","Wed","12:56:26"
"209","11","""{\""order\"":[{\""product_id\"":727,\""quantity\"":1,\""product_name\"":\""Set nasi putih + daging masak merah\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602829662063.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T045635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bb0ddf73963c8747a1ad52ff536ec818e9dd8148108c99a06a57c223199c7ef5\"",\""photo\"":\""106-1602829662063.png\"",\""product_category_id\"":1}]}""","7.00","1","Wed","12:56:54"
"210","11","""{\""order\"":[{\""product_id\"":728,\""quantity\"":1,\""product_name\"":\""Set nasi putih + tomyam campur\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602829781004.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T045719Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4a840dbec8013506547f4d7c12f2e04186facc89c4a7db1fd3fb09be4a6d0e73\"",\""photo\"":\""106-1602829781004.png\"",\""product_category_id\"":1}]}""","7.00","1","Wed","12:57:40"
"211","11","""{\""order\"":[{\""product_id\"":657,\""quantity\"":1,\""product_name\"":\""Set nasi putih + paprik campur (set promo)\"",\""unit\"":\""Unit\"",\""price\"":7,\""mode_delivery\"":\""2\"",\""merchant_id\"":106,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/106-1602824522577.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201021%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201021T045748Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=658716d9b64da03f92984d1d2765a9c96b5047fc6e72885168f8c09d0ef5e226\"",\""photo\"":\""106-1602824522577.png\"",\""product_category_id\"":1}]}""","7.00","1","Wed","12:58:43"
